Distance_(microns),svbint,krint,svb,mlptint,eve-en,cad,kr,mlpt,gt
166,477.17391304347825,448.93719806763283,940.7342995169082,382.719806763285,891.0821256038647,515.6038647342995,401.1690821256039,160.11111111111111,349.8309178743961
167,475.57211538461536,443.78365384615387,933.4134615384615,383.94711538461536,913.5192307692307,522.9759615384615,412.27884615384613,159.11057692307693,372.7355769230769
168,471.8285714285714,443.22857142857146,922.6571428571428,384.2857142857143,928.8904761904762,509.06666666666666,423.1714285714286,159.71904761904761,401.9095238095238
169,473.35849056603774,446.4198113207547,929.4669811320755,392.47641509433964,940.5330188679245,516.7452830188679,433.82547169811323,158.39622641509433,402.75471698113205
170,473.4622641509434,461.6792452830189,928.066037735849,394.6698113207547,966.5094339622641,526.9669811320755,446.52830188679246,157.11320754716982,380.27830188679246
171,474.7570093457944,466.43457943925233,914.9719626168225,387.93457943925233,965.6448598130842,535.9065420560747,463.5700934579439,158.91121495327104,375.74766355140184
172,468.2279069767442,469.7674418604651,910.9627906976744,389.2279069767442,973.3674418604651,536.4279069767442,483.36744186046514,161.8,368.13953488372096
173,479.27314814814815,457.3009259259259,911.1805555555555,392.5,973.7685185185185,519.4120370370371,503.912037037037,165.37962962962962,362.5324074074074
174,451.4884792626728,472.1981566820277,905.6589861751152,391.10599078341016,973.2903225806451,514.1428571428571,515.2764976958525,164.97235023041475,365.2027649769585
175,487.5753424657534,468.324200913242,917.1872146118722,387.2283105022831,980.1232876712329,514.283105022831,535.9086757990867,160.58447488584474,365.4429223744292
176,471.2681818181818,528.7863636363636,954.0818181818182,382.43636363636364,992.1590909090909,511.99545454545455,568.2454545454545,157.75,360.08181818181816
177,489.24886877828055,515.0452488687782,967.6968325791855,378.6606334841629,1002.4072398190045,519.9502262443439,620.7013574660633,160.16742081447964,351.3981900452489
178,497.9864864864865,501.3378378378378,952.4324324324324,375.7927927927928,994.2567567567568,513.8153153153153,665.1396396396397,160.83333333333334,356.4549549549549
179,481.1607142857143,472.63839285714283,937.40625,383.0044642857143,980.1294642857143,505.3705357142857,702.3214285714286,159.69642857142858,353.64732142857144
180,480.7422222222222,480.8888888888889,917.5511111111111,394.6977777777778,971.5644444444445,518.3955555555556,725.5866666666667,158.18666666666667,350.9555555555556
181,482.2079646017699,482.88495575221236,918.1548672566372,397.7654867256637,964.8407079646017,534.9469026548672,729.3185840707964,158.64601769911505,351.8805309734513
182,468.74449339207047,486.2599118942731,919.7224669603524,401.1057268722467,932.5991189427313,521.1277533039647,740.2466960352423,159.73127753303964,346.6167400881057
183,468.3421052631579,480.7105263157895,942.5219298245614,389.32456140350877,902.6754385964912,504.9429824561403,761.0,158.9298245614035,339.5438596491228
184,461.6943231441048,469.0655021834061,933.7205240174673,390.29694323144105,895.5982532751092,508.353711790393,790.0698689956332,158.117903930131,341.85589519650654
185,465.6060606060606,472.3809523809524,925.6406926406927,386.25108225108227,912.6623376623377,504.84415584415586,840.7359307359308,158.41991341991343,349.5064935064935
186,457.55172413793105,478.0646551724138,911.5258620689655,390.1508620689655,923.5129310344828,504.5689655172414,906.8060344827586,157.68965517241378,356.7586206896552
187,469.13675213675214,476.3162393162393,917.457264957265,392.54700854700855,922.7777777777778,517.0128205128206,952.4145299145299,156.0982905982906,351.6068376068376
188,474.9914893617021,482.22127659574465,925.6936170212766,390.6255319148936,923.9872340425532,510.25957446808513,995.1276595744681,157.14893617021278,351.6127659574468
189,472.53389830508473,475.7669491525424,911.8177966101695,395.59322033898303,930.3898305084746,482.9449152542373,1023.9661016949152,159.08898305084745,352.3771186440678
